date,campaign_id,channel,objective,impressions,clicks,spend,currency,ctr,cpc,cpm
2023-12-04,9,Social,Retention,17996,535,402.93,AED,0.02972882862858413,0.7531401869158879,22.389975550122248
2023-12-05,9,Social,Retention,17863,711,622.38,AED,0.039802944634159995,0.8753586497890296,34.841851872585785
2023-12-06,9,Social,Retention,18656,782,430.23,AED,0.04191680960548885,0.5501662404092071,23.061213550600343
2023-12-07,9,Social,Retention,20274,987,470.01,AED,0.04868304232021308,0.47620060790273555,23.182894347440072
2023-12-08,9,Social,Retention,40932,1665,521.2,AED,0.04067722075637643,0.31303303303303304,12.73331378872276
2023-12-09,9,Social,Retention,50795,1702,538.95,AED,0.033507234964071264,0.31665687426556993,10.610296289004824
2023-12-10,9,Social,Retention,14573,443,414.14,AED,0.030398682495025045,0.9348532731376975,28.418307829547793
2023-12-11,9,Social,Retention,18515,500,611.63,AED,0.027005130974885227,1.22326,33.0342965163381
2023-12-12,9,Social,Retention,30541,750,573.62,AED,0.02455715268000393,0.7648266666666667,18.781965227071808
2023-12-13,9,Social,Retention,28153,1089,621.23,AED,0.038681490427307924,0.5704591368227732,22.066209640180443
2023-12-14,9,Social,Retention,51580,2200,536.77,AED,0.04265219077161691,0.24398636363636364,10.406552927491276
2023-12-15,9,Social,Retention,18414,759,536.12,AED,0.04121863799283154,0.7063504611330699,29.11480395351363
2023-12-16,9,Social,Retention,57213,1664,513.57,AED,0.02908429902294933,0.30863581730769235,8.976456399769285
2023-12-17,9,Social,Retention,44724,2151,463.63,AED,0.04809498255969949,0.21554160855416085,10.36646990430194
2023-12-18,9,Social,Retention,18326,534,420.64,AED,0.029138928298592163,0.7877153558052434,22.953181272509006
2023-12-19,9,Social,Retention,18111,642,438.6,AED,0.03544807023355972,0.683177570093458,24.217326486665563
2023-12-20,9,Social,Retention,10841,378,355.86,AED,0.03486763213725671,0.9414285714285715,32.825385112074535
2023-12-21,9,Social,Retention,29110,1348,532.04,AED,0.046307110958433526,0.3946884272997032,18.276880796976982
2023-12-22,9,Social,Retention,16470,727,517.8,AED,0.044140862173649056,0.712242090784044,31.438979963570127
2023-12-23,9,Social,Retention,46433,1490,472.92,AED,0.03208924687183684,0.3173959731543624,10.184997738677234
2023-12-24,9,Social,Retention,47598,1944,603.8,AED,0.040842052187066685,0.31059670781893,12.685406949871842
2023-12-25,9,Social,Retention,20857,931,527.82,AED,0.04463729203624683,0.5669387755102041,25.30661168912116
2023-12-26,9,Social,Retention,45332,2078,524.87,AED,0.04583958351716227,0.2525842155919153,11.578355245742522
2023-12-27,9,Social,Retention,21487,922,523.62,AED,0.042909666309861774,0.5679175704989154,24.36915344161586
2023-12-28,9,Social,Retention,46386,1627,590.07,AED,0.03507523821842797,0.36267363245236633,12.720864053809342
2023-12-29,9,Social,Retention,24639,543,441.62,AED,0.02203823207110678,0.8132965009208103,17.92361702991193
2023-12-30,9,Social,Retention,57667,1387,501.53,AED,0.02405188409315553,0.36159336697909156,8.697001751434962
2022-09-01,10,Email,Cross-sell,5328,275,181.59,AED,0.05161411411411412,0.6603272727272728,34.082207207207205
2022-09-02,10,Email,Cross-sell,11838,654,194.37,AED,0.055245818550430814,0.29720183486238533,16.419158641662445
2022-09-03,10,Email,Cross-sell,6113,249,154.69,AED,0.04073286438737118,0.6212449799196788,25.3050875184034
2022-09-04,10,Email,Cross-sell,7124,445,176.17,AED,0.062464907355418306,0.3958876404494382,24.729084783829308
2022-09-05,10,Email,Cross-sell,18212,1452,174.3,AED,0.07972765209751811,0.1200413223140496,9.570612782780584
2022-09-06,10,Email,Cross-sell,23045,1492,220.32,AED,0.06474289433716642,0.14766756032171582,9.560425254935994
2022-09-07,10,Email,Cross-sell,6125,202,163.49,AED,0.03297959183673469,0.8093564356435644,26.692244897959185
2022-09-08,10,Email,Cross-sell,7901,630,171.89,AED,0.07973674218453361,0.27284126984126983,21.755473990634098
2022-09-09,10,Email,Cross-sell,11793,721,191.86,AED,0.06113796319850759,0.26610263522884886,16.26897311964725
2022-09-10,10,Email,Cross-sell,9546,489,212.22,AED,0.05122564424890006,0.43398773006134966,22.23130106851037
2022-09-11,10,Email,Cross-sell,7983,404,143.14,AED,0.05060754102467744,0.3543069306930693,17.930602530377048
2022-09-12,10,Email,Cross-sell,5734,382,173.99,AED,0.06662016044645971,0.4554712041884817,30.343564701778863
2022-09-13,10,Email,Cross-sell,19310,830,164.49,AED,0.04298291040911445,0.19818072289156627,8.51838425686173
2022-09-14,10,Email,Cross-sell,3858,142,110.08,AED,0.0368066355624676,0.7752112676056337,28.532918610679108
2022-09-15,10,Email,Cross-sell,16826,707,140.12,AED,0.04201830500416023,0.1981895332390382,8.32758825627006
2022-09-16,10,Email,Cross-sell,5386,377,185.01,AED,0.06999628666914222,0.49074270557029176,34.3501670998886
2022-09-17,10,Email,Cross-sell,16387,940,179.65,AED,0.057362543479587476,0.19111702127659574,10.962958442667968
2022-09-18,10,Email,Cross-sell,9656,697,195.71,AED,0.0721830985915493,0.2807890961262554,20.268227009113506
2022-09-19,10,Email,Cross-sell,14879,687,179.32,AED,0.04617245782646683,0.261018922852984,12.051885207339204
2022-09-20,10,Email,Cross-sell,5548,298,154.85,AED,0.05371304974765681,0.5196308724832215,27.910958904109588
2022-09-21,10,Email,Cross-sell,7008,485,143.01,AED,0.0692066210045662,0.29486597938144327,20.406678082191778
2022-09-22,10,Email,Cross-sell,4253,330,136.48,AED,0.07759228779684928,0.41357575757575754,32.090289207618156
2022-09-23,10,Email,Cross-sell,6094,316,161.99,AED,0.051854282901214306,0.512626582278481,26.581883820150967
2022-09-24,10,Email,Cross-sell,13992,1008,208.15,AED,0.07204116638078903,0.2064980158730159,14.876357918810749
2022-09-25,10,Email,Cross-sell,9236,690,238.33,AED,0.0747076656561282,0.3454057971014493,25.804460805543524
2022-09-26,10,Email,Cross-sell,6498,394,163.7,AED,0.06063404124345952,0.41548223350253805,25.192366882117575
2022-09-27,10,Email,Cross-sell,15009,1003,180.93,AED,0.06682657072423212,0.1803888334995015,12.05476713971617
2022-09-28,10,Email,Cross-sell,7316,468,159.71,AED,0.06396938217605248,0.3412606837606838,21.83023510114817
2022-09-29,10,Email,Cross-sell,17149,524,170.19,AED,0.03055571753455012,0.32479007633587786,9.924193830544056
2022-09-30,10,Email,Cross-sell,5470,365,185.05,AED,0.06672760511882998,0.506986301369863,33.82998171846435
2022-10-01,10,Email,Cross-sell,8237,566,143.68,AED,0.0687143377443244,0.25385159010600705,17.443243899477967
2022-10-02,10,Email,Cross-sell,5948,233,153.82,AED,0.039172831203765975,0.6601716738197425,25.860793544048416
2022-10-03,10,Email,Cross-sell,13993,434,212.09,AED,0.031015507753876938,0.48868663594470046,15.156864146358895
2022-10-04,10,Email,Cross-sell,19521,1530,199.48,AED,0.07837713231904103,0.13037908496732026,10.218738794119155
2022-10-05,10,Email,Cross-sell,8323,408,206.96,AED,0.049020785774360205,0.5072549019607844,24.866033882013696
2022-10-06,10,Email,Cross-sell,11776,424,159.62,AED,0.036005434782608696,0.3764622641509434,13.5546875
2022-10-07,10,Email,Cross-sell,8506,480,215.93,AED,0.05643075476134493,0.44985416666666667,25.385610157535858
2022-10-08,10,Email,Cross-sell,21360,1675,195.08,AED,0.07841760299625468,0.11646567164179106,9.132958801498129
2022-10-09,10,Email,Cross-sell,4720,283,162.68,AED,0.059957627118644066,0.5748409893992933,34.46610169491526
2022-10-10,10,Email,Cross-sell,8645,582,205.12,AED,0.06732215153267784,0.35243986254295534,23.72700983227299
2022-10-11,10,Email,Cross-sell,16982,796,194.6,AED,0.04687315981627606,0.24447236180904522,11.45919208573784
2022-10-12,10,Email,Cross-sell,6323,260,209.03,AED,0.04111972165111498,0.8039615384615385,33.058674679740626
2022-10-13,10,Email,Cross-sell,7644,463,151.84,AED,0.060570381998953426,0.3279481641468683,19.863945578231295
2022-10-14,10,Email,Cross-sell,3793,159,126.95,AED,0.04191932507250198,0.7984276729559748,33.46954916952281
2022-10-15,10,Email,Cross-sell,5449,339,174.09,AED,0.06221325013763993,0.5135398230088496,31.9489814644889
2022-10-16,10,Email,Cross-sell,10978,777,172.58,AED,0.07077791947531427,0.22211068211068213,15.720531973036984
2022-10-17,10,Email,Cross-sell,6184,327,175.55,AED,0.0528783958602846,0.5368501529051988,28.387774902975423
2022-10-18,10,Email,Cross-sell,6106,405,187.69,AED,0.06632820176875205,0.46343209876543207,30.738617753029807
2022-10-19,10,Email,Cross-sell,15477,886,197.97,AED,0.057246236350713964,0.22344243792325055,12.791238612134135
2022-10-20,10,Email,Cross-sell,6122,470,211.76,AED,0.07677229663508657,0.4505531914893617,34.590003266906244
2022-10-21,10,Email,Cross-sell,6345,258,190.86,AED,0.04066193853427896,0.7397674418604652,30.080378250591018
2022-10-22,10,Email,Cross-sell,7501,540,162.47,AED,0.07199040127982935,0.30087037037037034,21.65977869617384
2022-11-02,11,Affiliate,Reactivation,15313,424,366.59,AED,0.027688891791288448,0.8645990566037736,23.93978972115196
2022-11-03,11,Affiliate,Reactivation,27430,798,439.82,AED,0.02909223477943857,0.5511528822055137,16.034269048487058
2022-11-04,11,Affiliate,Reactivation,15486,526,389.96,AED,0.03396616298592277,0.7413688212927756,25.181454216711867
2022-11-05,11,Affiliate,Reactivation,30060,797,370.4,AED,0.026513639387890885,0.4647427854454203,12.32202262142382
2022-11-06,11,Affiliate,Reactivation,11464,230,339.38,AED,0.020062805303558966,1.4755652173913043,29.6039776692254
2022-11-07,11,Affiliate,Reactivation,13297,443,305.67,AED,0.03331578551552982,0.6900000000000001,22.987892005715576
2022-11-08,11,Affiliate,Reactivation,16340,565,287.51,AED,0.03457772337821297,0.5088672566371681,17.59547123623011
2022-11-09,11,Affiliate,Reactivation,16274,246,373.73,AED,0.01511613616812093,1.5192276422764228,22.964851911023718
2022-11-10,11,Affiliate,Reactivation,9126,220,309.11,AED,0.02410694718387026,1.4050454545454547,33.87135656366426
2022-11-11,11,Affiliate,Reactivation,22845,427,384.43,AED,0.018691179689209893,0.9003044496487119,16.827752243379297
2022-11-12,11,Affiliate,Reactivation,11126,269,388.33,AED,0.024177602013302175,1.4436059479553902,34.902930073701235
2022-11-13,11,Affiliate,Reactivation,16446,543,330.77,AED,0.033017147026632616,0.6091528545119705,20.112489359114676
2022-11-14,11,Affiliate,Reactivation,19501,493,362.17,AED,0.02528075483308548,0.7346247464503043,18.571868109327728
2022-11-15,11,Affiliate,Reactivation,14912,224,399.38,AED,0.015021459227467811,1.7829464285714285,26.782457081545065
2022-11-16,11,Affiliate,Reactivation,9176,158,270.18,AED,0.017218831734960766,1.71,29.444202266782913
2022-11-17,11,Affiliate,Reactivation,17449,471,416.72,AED,0.026992950885437562,0.884755838641189,23.882170898045736
2022-11-18,11,Affiliate,Reactivation,13555,393,320.71,AED,0.02899299151604574,0.8160559796437659,23.659904094430097
2022-11-19,11,Affiliate,Reactivation,15561,468,360.06,AED,0.03007518796992481,0.7693589743589744,23.13861577019472
2022-11-20,11,Affiliate,Reactivation,26442,942,404.18,AED,0.03562514181983208,0.42906581740976646,15.285530595265108
2022-11-21,11,Affiliate,Reactivation,17783,301,381.5,AED,0.016926277905865154,1.2674418604651163,21.45307315975932
2022-11-22,11,Affiliate,Reactivation,11695,382,341.42,AED,0.03266353142368533,0.8937696335078534,29.193672509619496
2022-11-23,11,Affiliate,Reactivation,11147,311,326.54,AED,0.02789988337669328,1.0499678456591641,29.293980443168568
2022-11-24,11,Affiliate,Reactivation,17220,445,290.36,AED,0.02584204413472706,0.6524943820224719,16.86178861788618
2022-11-25,11,Affiliate,Reactivation,32735,671,340.19,AED,0.020497937986864213,0.50698956780924,10.392240720940888
2022-11-26,11,Affiliate,Reactivation,12298,471,429.9,AED,0.03829891039193365,0.9127388535031846,34.956903561554725
2022-11-27,11,Affiliate,Reactivation,15129,386,383.52,AED,0.025513913675722123,0.9935751295336787,25.349990085266707
2022-11-28,11,Affiliate,Reactivation,37027,934,414.53,AED,0.025224835930537176,0.4438222698072805,11.195343938207253
2022-11-29,11,Affiliate,Reactivation,12419,305,380.96,AED,0.024559143248248653,1.2490491803278687,30.67557774377969
2022-11-30,11,Affiliate,Reactivation,34620,832,449.41,AED,0.024032351242056615,0.54015625,12.981224725592144
2022-12-01,11,Affiliate,Reactivation,25333,396,431.47,AED,0.015631784628745114,1.0895707070707072,17.031934630718826
2022-12-02,11,Affiliate,Reactivation,22269,857,357.77,AED,0.0384839911985271,0.4174679113185531,16.06583142485069
2022-12-03,11,Affiliate,Reactivation,17160,441,257.42,AED,0.0256993006993007,0.583718820861678,15.001165501165502
2022-12-04,11,Affiliate,Reactivation,18524,501,377.36,AED,0.027045994385661843,0.7532135728542915,20.371410062621464
2022-12-05,11,Affiliate,Reactivation,27781,472,322.37,AED,0.016990029156617834,0.6829872881355933,11.603973939023073
2022-12-06,11,Affiliate,Reactivation,17626,585,348.92,AED,0.03318960626347441,0.5964444444444444,19.79575626914785
2022-12-07,11,Affiliate,Reactivation,15469,293,443.5,AED,0.018941108022496607,1.5136518771331058,28.670243713232917
2022-12-08,11,Affiliate,Reactivation,10530,330,297.89,AED,0.03133903133903134,0.9026969696969697,28.289648622981954
2022-12-09,11,Affiliate,Reactivation,10825,181,366.22,AED,0.01672055427251732,2.023314917127072,33.83094688221709
2022-12-10,11,Affiliate,Reactivation,22905,485,345.1,AED,0.021174416066361057,0.7115463917525774,15.066579349487013
2022-12-11,11,Affiliate,Reactivation,10461,222,339.66,AED,0.02122168052767422,1.53,32.46917120734156
2022-12-12,11,Affiliate,Reactivation,19777,680,398.38,AED,0.034383374627092074,0.5858529411764706,20.143601152854327
2022-12-13,11,Affiliate,Reactivation,31556,857,308.15,AED,0.027158068196222587,0.3595682613768961,9.765179363670935
2022-12-14,11,Affiliate,Reactivation,12829,481,222.96,AED,0.037493179515160964,0.4635343035343035,17.379374853846752
2022-12-15,11,Affiliate,Reactivation,46199,1459,396.82,AED,0.03158077014653997,0.2719808087731323,8.589363406134332
2022-12-16,11,Affiliate,Reactivation,10628,173,353.88,AED,0.01627775686864885,2.045549132947977,33.296951449002634
2022-12-17,11,Affiliate,Reactivation,19551,420,377.48,AED,0.021482277121374866,0.8987619047619048,19.30745230422996
2022-12-18,11,Affiliate,Reactivation,29374,855,392.11,AED,0.02910737386804657,0.45860818713450296,13.348879961871042
2022-12-19,11,Affiliate,Reactivation,13857,544,284.45,AED,0.03925813668182146,0.5228860294117647,20.527531211661973
2022-12-20,11,Affiliate,Reactivation,23959,449,265.48,AED,0.018740348094661713,0.5912694877505569,11.080596018197756
2022-12-21,11,Affiliate,Reactivation,29224,621,411.58,AED,0.021249657815494115,0.6627697262479871,14.083629893238433
2022-12-22,11,Affiliate,Reactivation,16307,291,360.9,AED,0.017845097197522537,1.2402061855670101,22.13159992641197
2022-12-23,11,Affiliate,Reactivation,13154,435,410.73,AED,0.0330697886574426,0.9442068965517242,31.22472251786529
2022-12-24,11,Affiliate,Reactivation,15860,270,359.64,AED,0.017023959646910468,1.3319999999999999,22.67591424968474
2022-12-25,11,Affiliate,Reactivation,16249,440,331.07,AED,0.027078589451658565,0.7524318181818181,20.374792294910456
2022-12-26,11,Affiliate,Reactivation,18226,461,373.31,AED,0.025293536705804896,0.8097830802603037,20.482278064303742
2022-12-27,11,Affiliate,Reactivation,15556,445,397.87,AED,0.028606325533556184,0.8940898876404495,25.576626382103367
2022-12-28,11,Affiliate,Reactivation,11804,312,351.46,AED,0.02643171806167401,1.1264743589743589,29.774652660115215
2022-12-29,11,Affiliate,Reactivation,33192,1150,312.1,AED,0.034646902868161,0.2713913043478261,9.402868161002653
2022-12-30,11,Affiliate,Reactivation,25421,591,316.42,AED,0.023248495338499667,0.5353976311336718,12.447189331654933
2022-12-31,11,Affiliate,Reactivation,10845,303,308.36,AED,0.02793914246196404,1.0176897689768978,28.433379437528817
2023-01-01,11,Affiliate,Reactivation,11570,425,367.34,AED,0.03673292999135696,0.8643294117647058,31.749351771823676
2023-01-02,11,Affiliate,Reactivation,23332,613,337.1,AED,0.026272929881707527,0.5499184339314845,14.447968455340305
2023-01-03,11,Affiliate,Reactivation,17599,483,396.78,AED,0.027444741178476048,0.8214906832298136,22.545599181771692
2023-01-04,11,Affiliate,Reactivation,31920,1002,346.27,AED,0.031390977443609025,0.34557884231536923,10.848057644110275
2023-01-05,11,Affiliate,Reactivation,11331,443,327.96,AED,0.03909628452916777,0.7403160270880361,28.943606036536934
2023-01-06,11,Affiliate,Reactivation,30419,854,410.72,AED,0.0280745586639929,0.48093676814988295,13.502087511095041
2023-01-07,11,Affiliate,Reactivation,16896,521,398.67,AED,0.030835700757575756,0.7652015355086372,23.59552556818182
2023-01-08,11,Affiliate,Reactivation,10670,265,315.25,AED,0.02483598875351453,1.189622641509434,29.545454545454543
2023-01-09,11,Affiliate,Reactivation,28857,934,353.93,AED,0.03236649686384586,0.37894004282655247,12.264961707731228
2023-01-10,11,Affiliate,Reactivation,13433,307,395.18,AED,0.022854165115759696,1.2872312703583062,29.41859599493784
2023-01-11,11,Affiliate,Reactivation,25648,957,332.77,AED,0.03731285090455396,0.3477220480668756,12.974500935745477
2023-01-12,11,Affiliate,Reactivation,12824,241,329.15,AED,0.01879288833437305,1.3657676348547716,25.66671865252651
2023-01-13,11,Affiliate,Reactivation,44741,1658,458.76,AED,0.03705773228135267,0.2766948130277443,10.253682304821082
2023-01-14,11,Affiliate,Reactivation,9908,273,294.26,AED,0.027553492127573676,1.077875457875458,29.6992329430763
2021-01-20,12,Email,Acquisition,6175,391,213.49,AED,0.06331983805668016,0.5460102301790282,34.57327935222673
2021-01-21,12,Email,Acquisition,9179,351,230.73,AED,0.03823945963612594,0.6573504273504274,25.136725133456803
2021-01-22,12,Email,Acquisition,16962,519,210.0,AED,0.030597806862398304,0.4046242774566474,12.380615493455961
2021-01-23,12,Email,Acquisition,10730,604,248.02,AED,0.056290773532152845,0.4106291390728477,23.114631873252563
2021-01-24,12,Email,Acquisition,23152,1541,234.86,AED,0.06656012439530062,0.15240752757949386,10.14426399447132
2021-01-25,12,Email,Acquisition,17352,1265,226.63,AED,0.07290225910557861,0.17915415019762845,13.060742277547256
2021-01-26,12,Email,Acquisition,8151,372,221.53,AED,0.045638571954361426,0.595510752688172,27.178260336155073
2021-01-27,12,Email,Acquisition,12487,887,258.77,AED,0.07103387523023945,0.29173618940248025,20.723152078161284
2021-01-28,12,Email,Acquisition,6901,492,147.3,AED,0.07129401536009274,0.29939024390243907,21.3447326474424
2021-01-29,12,Email,Acquisition,11516,445,196.37,AED,0.0386418895449809,0.4412808988764045,17.051927752691906
2021-01-30,12,Email,Acquisition,22702,953,243.31,AED,0.04197868029248524,0.2553095487932844,10.717557924411945
2021-01-31,12,Email,Acquisition,19757,936,233.79,AED,0.04737561370653439,0.249775641025641,11.833274282532773
2021-02-01,12,Email,Acquisition,10492,640,268.42,AED,0.06099885627144491,0.41940625000000004,25.583301563095695
2021-02-02,12,Email,Acquisition,11740,846,205.62,AED,0.07206132879045997,0.24304964539007093,17.514480408858603
2021-02-03,12,Email,Acquisition,9121,331,229.15,AED,0.036289880495559694,0.6922960725075529,25.123341738844427
2021-02-04,12,Email,Acquisition,8199,379,215.28,AED,0.04622514940846445,0.5680211081794195,26.256860592755213
2021-02-05,12,Email,Acquisition,15800,1150,201.01,AED,0.07278481012658228,0.17479130434782608,12.722151898734177
2021-02-06,12,Email,Acquisition,15748,1131,222.59,AED,0.07181864363728728,0.1968081343943413,14.134493268986537
2021-02-07,12,Email,Acquisition,9135,508,244.31,AED,0.055610290093048714,0.4809251968503937,26.744389709906955
2021-02-08,12,Email,Acquisition,10616,431,172.45,AED,0.040599095704596834,0.4001160092807424,16.24434815373022
2021-02-09,12,Email,Acquisition,7382,504,232.73,AED,0.06827418043890544,0.461765873015873,31.526686534814413
2021-02-10,12,Email,Acquisition,7576,479,221.89,AED,0.0632259767687434,0.4632359081419624,29.28854276663147
2021-02-11,12,Email,Acquisition,8784,509,229.35,AED,0.057946265938069216,0.4505893909626719,26.10997267759563
2021-02-12,12,Email,Acquisition,18937,991,208.25,AED,0.05233141469081692,0.2101412714429869,10.996990019538469
2021-02-13,12,Email,Acquisition,11070,542,251.95,AED,0.04896115627822945,0.46485239852398524,22.759710930442637
2021-02-14,12,Email,Acquisition,6172,219,212.17,AED,0.03548282566429034,0.9688127853881278,34.37621516526247
2021-02-15,12,Email,Acquisition,7102,539,198.72,AED,0.07589411433399043,0.36868274582560295,27.98085046465784
2021-02-16,12,Email,Acquisition,13696,998,213.13,AED,0.07286799065420561,0.2135571142284569,15.561477803738319
2021-02-17,12,Email,Acquisition,8206,576,232.7,AED,0.07019254204240799,0.40399305555555554,28.357299536924202
2021-02-18,12,Email,Acquisition,24470,1912,207.66,AED,0.07813649366571312,0.10860878661087867,8.486309767061709
2021-02-19,12,Email,Acquisition,6111,269,185.75,AED,0.04401898216331206,0.6905204460966543,30.39600720013091
2021-02-20,12,Email,Acquisition,7960,283,251.27,AED,0.03555276381909548,0.8878798586572438,31.566582914572866
2021-02-21,12,Email,Acquisition,21493,904,227.97,AED,0.042060205648350626,0.252179203539823,10.606709161122225
2022-03-19,13,Display,Reactivation,76577,1222,638.27,AED,0.015957794115726655,0.5223158756137479,8.335009206419683
2022-03-20,13,Display,Reactivation,34966,458,560.35,AED,0.013098438483097866,1.223471615720524,16.025567694331638
2022-03-21,13,Display,Reactivation,13504,119,379.02,AED,0.008812203791469195,3.1850420168067224,28.06723933649289
2022-03-22,13,Display,Reactivation,17812,198,571.63,AED,0.011116101504603638,2.887020202020202,32.09240961149787
2022-03-23,13,Display,Reactivation,62048,749,628.69,AED,0.01207129963898917,0.8393724966622164,10.13231691593605
2022-03-24,13,Display,Reactivation,52022,1151,505.57,AED,0.022125254699934642,0.43924413553431796,9.718388374149399
2022-03-25,13,Display,Reactivation,24304,241,587.51,AED,0.009916063199473338,2.4378008298755187,24.173387096774192
2022-03-26,13,Display,Reactivation,18072,320,573.5,AED,0.017706949977866312,1.7921875,31.73417441345728
2022-03-27,13,Display,Reactivation,24483,375,537.92,AED,0.015316750398235511,1.4344533333333331,21.97116366458359
2022-03-28,13,Display,Reactivation,15616,284,451.23,AED,0.018186475409836065,1.5888380281690142,28.895363729508198
2022-03-29,13,Display,Reactivation,11306,175,362.93,AED,0.015478506987440297,2.0738857142857143,32.10065451972404
2022-03-30,13,Display,Reactivation,25914,516,621.31,AED,0.019912016670525584,1.2040891472868216,23.975843173574127
2022-03-31,13,Display,Reactivation,41566,694,599.0,AED,0.016696338353461963,0.8631123919308358,14.410816532743109
2022-04-01,13,Display,Reactivation,22764,434,481.85,AED,0.019065190651906518,1.1102534562211983,21.16719381479529
2022-04-02,13,Display,Reactivation,12981,236,437.03,AED,0.018180417533317925,1.851822033898305,33.666897773669206
2022-04-03,13,Display,Reactivation,20046,184,503.59,AED,0.009178888556320463,2.7369021739130432,25.121720043899032
2022-04-04,13,Display,Reactivation,42204,597,627.52,AED,0.014145578618140461,1.0511222780569514,14.868732821533504
2022-04-05,13,Display,Reactivation,38571,490,454.4,AED,0.012703844857535455,0.9273469387755101,11.780871639314512
2022-04-06,13,Display,Reactivation,14534,198,497.54,AED,0.01362322829228017,2.512828282828283,34.23283335626806
2022-04-07,13,Display,Reactivation,16118,205,394.77,AED,0.012718699590519916,1.9257073170731707,24.49249286511974
2022-04-08,13,Display,Reactivation,36359,610,494.08,AED,0.01677713908523337,0.8099672131147541,13.588932588905084
2022-04-09,13,Display,Reactivation,16080,285,477.11,AED,0.017723880597014924,1.6740701754385965,29.671019900497512
2022-04-10,13,Display,Reactivation,20321,263,443.87,AED,0.012942276462772502,1.6877186311787074,21.842921116086806
2022-04-11,13,Display,Reactivation,47171,872,488.3,AED,0.01848593415445931,0.5599770642201835,10.351699137181743
2022-04-12,13,Display,Reactivation,49730,689,550.7,AED,0.013854816006434748,0.7992743105950654,11.073798511964611
2022-04-13,13,Display,Reactivation,27247,543,581.07,AED,0.01992879950086248,1.0701104972375692,21.32601754321577
2022-04-14,13,Display,Reactivation,14420,147,501.91,AED,0.010194174757281554,3.414353741496599,34.80651872399446
2022-04-15,13,Display,Reactivation,23061,345,447.15,AED,0.014960322622609601,1.296086956521739,19.389879016521398
2022-04-16,13,Display,Reactivation,11896,239,386.71,AED,0.020090786819098858,1.6180334728033472,32.50756556825824
2022-04-17,13,Display,Reactivation,12619,305,381.65,AED,0.024169902527934068,1.251311475409836,30.244076392741103
2022-04-18,13,Display,Reactivation,18808,150,567.49,AED,0.007975329646958742,3.7832666666666666,30.17279880901744
2022-04-19,13,Display,Reactivation,31029,279,464.06,AED,0.008991588513970802,1.6632974910394265,14.95568661574656
2022-04-20,13,Display,Reactivation,21040,413,511.33,AED,0.019629277566539923,1.2380871670702178,24.302756653992393
2022-04-21,13,Display,Reactivation,23631,337,480.16,AED,0.014260928441454022,1.424807121661721,20.31907240489188
2022-04-22,13,Display,Reactivation,38466,581,433.43,AED,0.01510424790724276,0.7460068846815835,11.267872926740498
2022-04-23,13,Display,Reactivation,48250,677,490.46,AED,0.014031088082901554,0.7244608567208272,10.164974093264249
2022-04-24,13,Display,Reactivation,15140,293,506.08,AED,0.019352708058124175,1.727235494880546,33.42668428005284
2022-04-25,13,Display,Reactivation,17415,142,418.48,AED,0.00815389032443296,2.947042253521127,24.029859316681023
2022-04-26,13,Display,Reactivation,24079,566,606.2,AED,0.023505959549815193,1.0710247349823323,25.175464097346236
2022-04-27,13,Display,Reactivation,20758,208,571.85,AED,0.010020233163117833,2.7492788461538464,27.548415068889103
2022-04-28,13,Display,Reactivation,16123,147,521.86,AED,0.009117409911306829,3.5500680272108847,32.367425417106
2022-04-29,13,Display,Reactivation,49840,756,414.48,AED,0.015168539325842697,0.5482539682539683,8.31621187800963
2022-04-30,13,Display,Reactivation,31846,517,508.46,AED,0.0162343779438548,0.9834816247582204,15.966212397161339
2022-05-01,13,Display,Reactivation,40555,709,459.13,AED,0.01748243126618173,0.647574047954866,11.321168783134015
2022-05-02,13,Display,Reactivation,29381,599,507.28,AED,0.020387325142098636,0.8468781302170283,17.265579796467105
2022-05-03,13,Display,Reactivation,21465,328,573.07,AED,0.015280689494525972,1.7471646341463416,26.697880270207314
2022-05-04,13,Display,Reactivation,20342,257,532.37,AED,0.012633959296037755,2.07147859922179,26.170976305181398
2022-05-05,13,Display,Reactivation,28693,618,575.41,AED,0.021538354302443104,0.931084142394822,20.05402014428606
2022-05-06,13,Display,Reactivation,14897,336,449.99,AED,0.02255487682083641,1.3392559523809524,30.206753037524333
2022-05-07,13,Display,Reactivation,29515,528,490.24,AED,0.017889208876842283,0.9284848484848485,16.609859393528716
2022-05-08,13,Display,Reactivation,31138,567,561.16,AED,0.018209261994990043,0.9897001763668429,18.021709807951698
2022-05-09,13,Display,Reactivation,31899,345,577.8,AED,0.010815386062259005,1.674782608695652,18.11342048340073
2022-05-10,13,Display,Reactivation,29803,310,584.87,AED,0.010401637419051772,1.8866774193548388,19.624534442841327
2022-05-11,13,Display,Reactivation,39209,330,477.2,AED,0.00841643500216787,1.446060606060606,12.170675100104567
2022-05-12,13,Display,Reactivation,21969,413,558.83,AED,0.01879921707861077,1.3530992736077483,25.437206973462608
2022-05-13,13,Display,Reactivation,24036,319,458.13,AED,0.01327175902812448,1.4361442006269591,19.06015976035946
2022-05-14,13,Display,Reactivation,18438,337,484.61,AED,0.018277470441479555,1.4380118694362019,26.28321943811693
2022-05-15,13,Display,Reactivation,11756,184,407.68,AED,0.015651582170806397,2.2156521739130435,34.67846206192583
2022-05-16,13,Display,Reactivation,17147,178,455.85,AED,0.010380824634046772,2.5609550561797754,26.584825333877646
