customer_id,signup_date,country,age,gender,loyalty_tier,acquisition_channel,converted
18603,2023-08-10,US,18,Female,Silver,Paid Search,True
18604,2022-02-08,DE,38,Male,Bronze,Social,False
18605,2021-04-27,US,18,Male,Bronze,Social,True
18606,2021-09-26,DE,32,Female,Bronze,Organic,True
18607,2023-07-13,US,31,Female,Bronze,Email,True
18608,2022-09-17,UK,45,Other,Bronze,Social,True
18609,2022-04-17,BR,18,Female,Bronze,Organic,True
18610,2021-01-15,US,33,Male,Bronze,Organic,True
18611,2023-05-08,BR,33,Male,Gold,Paid Search,False
18612,2022-05-25,US,24,Male,Bronze,Social,True
18613,2022-08-21,DE,28,Male,Bronze,Paid Search,True
18614,2023-07-13,IN,34,Male,Bronze,Organic,True
18615,2022-09-08,US,53,Male,Silver,Organic,True
18616,2023-10-14,UK,26,Other,Bronze,Paid Search,False
18617,2022-09-05,US,31,Female,Bronze,Email,True
18618,2022-01-11,IN,53,Female,Bronze,Organic,True
18619,2023-10-08,US,37,Female,Silver,Paid Search,True
18620,2022-12-05,US,32,Female,Gold,Email,True
18621,2023-04-13,US,49,Other,Bronze,Paid Search,False
18622,2021-09-06,UK,22,Female,Gold,Email,True
18623,2023-01-05,US,43,Male,Gold,Organic,False
18624,2022-09-06,US,18,Female,Bronze,Email,False
18625,2021-04-26,US,20,Other,Silver,Paid Search,True
18626,2021-10-06,US,41,Female,Bronze,Referral,True
18627,2023-09-26,US,26,Male,Bronze,Paid Search,True
18628,2022-09-18,IN,31,Male,Bronze,Referral,False
18629,2023-04-28,CA,27,Female,Bronze,Referral,False
18630,2021-07-08,US,36,Male,Gold,Organic,True
18631,2021-08-27,US,54,Female,Bronze,Organic,False
18632,2023-10-28,BR,18,Male,Silver,Social,True
18633,2022-04-06,BR,26,Male,Gold,Paid Search,True
18634,2023-08-30,AU,36,Male,Silver,Social,True
18635,2023-06-05,UK,27,Female,Bronze,Email,False
18636,2022-01-04,US,38,Female,Bronze,Paid Search,True
18637,2023-11-06,US,44,Male,Silver,Organic,True
18638,2023-05-01,US,28,Male,Bronze,Email,False
18639,2021-05-20,IN,23,Male,Bronze,Paid Search,True
18640,2021-04-15,IN,47,Male,Bronze,Social,True
18641,2021-05-19,US,42,Male,Platinum,Paid Search,True
18642,2023-03-22,US,41,Female,Silver,Organic,True
18643,2021-06-06,AU,36,Female,Gold,Paid Search,False
18644,2021-11-06,US,47,Female,Bronze,Paid Search,True
18645,2022-04-21,US,28,Male,Gold,Paid Search,True
18646,2021-05-29,US,41,Male,Bronze,Paid Search,True
18647,2021-12-28,UK,48,Male,Bronze,Organic,True
18648,2023-01-13,US,43,Male,Bronze,Email,True
18649,2023-12-01,IN,44,Female,Bronze,Email,True
18650,2022-05-30,IN,28,Female,Bronze,Paid Search,True
18651,2023-03-29,BR,36,Female,Bronze,Organic,False
18652,2022-08-04,US,18,Male,Bronze,Email,False
18653,2022-05-26,US,30,Male,Bronze,Paid Search,True
18654,2022-07-24,DE,36,Male,Bronze,Email,False
18655,2023-11-16,IN,39,Male,Bronze,Email,True
18656,2021-03-07,UK,42,Female,Bronze,Email,False
18657,2022-07-17,IN,39,Male,Silver,Organic,True
18658,2021-02-26,CA,34,Other,Bronze,Social,False
18659,2023-08-17,US,21,Female,Bronze,Paid Search,True
18660,2022-10-21,AU,34,Female,Gold,Paid Search,True
18661,2021-02-21,US,35,Female,Silver,Organic,True
18662,2022-11-15,US,18,Male,Silver,Organic,True
18663,2022-04-23,US,52,Female,Bronze,Organic,True
18664,2021-02-21,CA,51,Male,Bronze,Referral,False
18665,2023-12-08,UK,33,Female,Platinum,Paid Search,True
18666,2022-02-19,US,39,Female,Bronze,Paid Search,False
18667,2021-01-27,BR,43,Male,Silver,Paid Search,True
18668,2022-11-03,AU,47,Female,Bronze,Email,True
18669,2022-02-15,IN,56,Male,Bronze,Organic,True
18670,2022-12-21,US,51,Female,Bronze,Organic,True
18671,2021-06-27,IN,39,Female,Bronze,Paid Search,False
18672,2023-06-26,UK,33,Male,Gold,Organic,True
18673,2022-04-05,US,46,Male,Bronze,Paid Search,True
18674,2022-04-06,US,38,Female,Bronze,Paid Search,True
18675,2023-05-31,IN,34,Male,Bronze,Organic,True
18676,2022-08-24,BR,18,Male,Bronze,Social,False
18677,2021-01-02,US,25,Male,Silver,Paid Search,False
18678,2022-09-26,IN,52,Male,Platinum,Referral,True
18679,2022-12-09,BR,39,Female,Bronze,Referral,False
18680,2021-12-08,UK,34,Male,Bronze,Paid Search,False
18681,2021-07-17,UK,28,Male,Gold,Paid Search,True
18682,2021-02-28,US,37,Male,Bronze,Organic,True
18683,2023-07-16,AU,30,Female,Bronze,Social,True
18684,2021-01-05,DE,43,Male,Gold,Organic,True
18685,2022-10-01,US,27,Male,Bronze,Email,False
18686,2023-07-05,US,30,Male,Gold,Paid Search,True
18687,2022-01-21,UK,19,Male,Bronze,Paid Search,False
18688,2021-08-08,US,29,Female,Bronze,Social,True
18689,2023-02-22,US,29,Female,Gold,Social,True
18690,2022-11-22,CA,30,Female,Bronze,Email,False
18691,2021-01-17,BR,45,Female,Bronze,Referral,True
18692,2022-09-24,IN,29,Other,Bronze,Social,True
18693,2021-01-01,US,50,Male,Gold,Paid Search,True
18694,2022-03-14,US,39,Female,Silver,Organic,True
18695,2021-11-29,DE,39,Female,Gold,Social,True
18696,2023-07-02,US,30,Female,Bronze,Referral,False
18697,2023-12-07,DE,32,Female,Bronze,Organic,False
18698,2023-02-04,AU,42,Male,Bronze,Social,True
18699,2023-03-16,IN,28,Female,Gold,Email,True
18700,2021-01-25,DE,54,Female,Gold,Social,True
18701,2021-03-12,US,36,Female,Gold,Paid Search,True
18702,2023-05-01,US,38,Female,Silver,Organic,True
18703,2022-04-14,IN,33,Female,Bronze,Organic,False
18704,2022-07-10,UK,42,Male,Bronze,Organic,True
18705,2023-01-28,US,49,Male,Bronze,Referral,True
18706,2022-01-15,UK,47,Male,Bronze,Paid Search,False
18707,2023-01-17,DE,33,Female,Silver,Social,True
18708,2023-03-07,US,48,Male,Bronze,Paid Search,True
18709,2021-09-21,BR,25,Female,Bronze,Paid Search,True
18710,2023-01-22,DE,29,Female,Bronze,Organic,False
18711,2021-07-05,AU,41,Female,Gold,Social,False
18712,2021-12-07,CA,53,Male,Silver,Paid Search,True
18713,2023-05-05,CA,28,Female,Silver,Organic,True
18714,2023-12-13,US,30,Male,Bronze,Social,True
18715,2021-03-12,IN,33,Male,Bronze,Referral,False
18716,2022-12-12,US,53,Male,Bronze,Organic,True
18717,2022-09-16,CA,27,Male,Bronze,Organic,True
18718,2022-10-26,DE,34,Female,Bronze,Paid Search,True
18719,2023-05-12,IN,46,Male,Gold,Social,True
18720,2021-03-18,IN,26,Male,Bronze,Paid Search,True
18721,2023-03-21,US,42,Female,Bronze,Referral,False
18722,2021-11-02,US,51,Male,Bronze,Email,False
18723,2021-06-18,UK,18,Male,Bronze,Email,True
18724,2022-05-05,US,44,Female,Silver,Paid Search,False
18725,2021-01-30,US,56,Male,Gold,Paid Search,False
18726,2022-11-22,US,39,Female,Silver,Paid Search,True
18727,2022-09-11,BR,34,Male,Silver,Email,False
18728,2022-07-16,US,34,Male,Silver,Paid Search,True
18729,2021-02-03,AU,19,Female,Bronze,Referral,False
18730,2023-04-16,US,51,Female,Bronze,Organic,False
18731,2021-02-08,IN,31,Female,Bronze,Organic,False
18732,2021-10-15,IN,45,Other,Bronze,Email,False
18733,2022-03-10,IN,47,Female,Bronze,Organic,False
18734,2023-02-08,US,32,Male,Bronze,Email,False
18735,2022-03-23,BR,29,Male,Bronze,Organic,False
18736,2023-06-14,BR,41,Female,Bronze,Organic,True
18737,2023-10-21,CA,52,Male,Bronze,Paid Search,True
18738,2023-04-18,US,40,Male,Bronze,Referral,True
18739,2021-02-12,US,25,Male,Bronze,Organic,True
18740,2023-04-25,US,29,Male,Silver,Organic,True
18741,2021-08-14,AU,45,Female,Bronze,Organic,True
18742,2023-08-31,CA,38,Male,Bronze,Referral,False
18743,2023-12-08,IN,25,Female,Silver,Referral,True
18744,2021-04-03,IN,46,Male,Bronze,Email,False
18745,2021-04-18,CA,32,Female,Silver,Paid Search,True
18746,2023-02-03,US,39,Male,Bronze,Social,True
18747,2021-06-06,IN,22,Female,Silver,Referral,True
18748,2023-11-27,US,38,Female,Silver,Organic,True
18749,2022-08-15,BR,27,Female,Bronze,Paid Search,True
18750,2022-09-21,IN,32,Male,Bronze,Social,False
18751,2023-08-01,US,32,Male,Bronze,Organic,True
18752,2021-08-26,AU,27,Male,Bronze,Email,True
18753,2022-09-01,BR,40,Female,Silver,Organic,True
18754,2023-12-30,IN,29,Female,Gold,Paid Search,True
18755,2021-01-25,BR,37,Male,Gold,Organic,False
18756,2021-07-11,US,37,Female,Silver,Organic,True
18757,2021-06-09,CA,41,Male,Bronze,Email,True
18758,2022-01-03,CA,29,Male,Bronze,Social,True
18759,2021-05-23,UK,27,Female,Silver,Social,False
18760,2021-07-08,IN,33,Male,Bronze,Organic,True
18761,2023-07-23,US,45,Female,Silver,Paid Search,True
18762,2022-05-24,UK,29,Male,Bronze,Paid Search,False
18763,2022-01-28,US,46,Female,Bronze,Paid Search,False
18764,2022-04-04,US,32,Male,Bronze,Organic,True
18765,2023-11-29,BR,28,Male,Silver,Organic,True
18766,2022-06-22,CA,41,Female,Bronze,Email,True
18767,2022-05-29,US,28,Female,Bronze,Email,True
18768,2023-10-14,US,25,Female,Bronze,Organic,False
18769,2021-02-10,US,40,Male,Bronze,Organic,False
18770,2022-06-08,UK,43,Male,Bronze,Paid Search,True
18771,2023-03-31,DE,30,Male,Bronze,Organic,False
18772,2022-07-18,IN,35,Female,Bronze,Referral,True
18773,2023-08-09,BR,23,Male,Silver,Email,True
18774,2023-08-29,US,20,Male,Bronze,Paid Search,True
18775,2022-01-04,AU,23,Male,Silver,Paid Search,True
18776,2023-06-15,UK,33,Male,Bronze,Paid Search,True
18777,2021-09-25,CA,18,Male,Silver,Social,True
18778,2021-09-20,IN,43,Male,Bronze,Paid Search,False
18779,2023-12-07,AU,32,Other,Bronze,Email,True
18780,2021-01-15,US,50,Female,Bronze,Organic,True
18781,2022-01-22,IN,33,Female,Bronze,Paid Search,True
18782,2022-11-21,US,24,Female,Bronze,Organic,True
18783,2022-03-29,US,58,Female,Silver,Social,True
18784,2023-07-15,CA,20,Male,Bronze,Paid Search,True
18785,2021-10-03,UK,34,Female,Bronze,Organic,True
18786,2022-08-29,US,33,Male,Silver,Social,True
18787,2021-05-18,BR,30,Female,Bronze,Email,False
18788,2021-08-20,US,29,Male,Silver,Social,False
18789,2021-07-10,DE,33,Other,Silver,Organic,True
18790,2023-03-23,DE,39,Male,Silver,Organic,False
18791,2021-08-10,CA,29,Female,Bronze,Organic,True
18792,2023-01-04,UK,48,Female,Bronze,Organic,True
18793,2022-01-14,IN,30,Female,Bronze,Organic,True
18794,2022-09-11,US,30,Male,Bronze,Paid Search,False
18795,2023-08-15,IN,38,Male,Bronze,Referral,True
18796,2023-08-04,US,39,Male,Bronze,Social,True
18797,2021-01-13,IN,39,Male,Bronze,Paid Search,True
18798,2023-05-09,US,36,Male,Bronze,Social,True
18799,2023-11-13,UK,22,Male,Bronze,Organic,False
18800,2023-01-02,IN,29,Female,Silver,Email,True
18801,2021-07-24,CA,38,Female,Silver,Organic,True
18802,2022-12-29,UK,24,Male,Silver,Organic,True
18803,2022-11-28,IN,49,Male,Silver,Email,False
18804,2022-12-27,DE,49,Female,Bronze,Social,True
18805,2022-04-15,US,23,Female,Bronze,Email,True
18806,2022-07-30,BR,28,Female,Silver,Email,True
18807,2022-12-15,US,30,Female,Silver,Paid Search,True
18808,2022-05-23,US,21,Female,Bronze,Organic,False
18809,2023-04-28,US,27,Female,Bronze,Email,False
18810,2023-02-17,UK,42,Male,Silver,Organic,True
18811,2021-11-28,IN,46,Female,Bronze,Paid Search,True
18812,2022-10-31,US,34,Male,Platinum,Organic,True
18813,2023-04-09,DE,26,Female,Bronze,Organic,True
18814,2022-06-21,AU,32,Female,Gold,Organic,True
18815,2023-02-22,US,32,Male,Silver,Referral,False
18816,2021-05-19,US,35,Male,Bronze,Organic,False
18817,2022-02-27,US,29,Female,Bronze,Paid Search,True
18818,2023-02-08,DE,34,Female,Silver,Organic,False
18819,2023-09-08,IN,39,Female,Silver,Paid Search,False
18820,2022-12-09,CA,50,Female,Bronze,Paid Search,True
18821,2022-12-28,IN,34,Female,Bronze,Email,False
18822,2022-01-10,US,45,Other,Gold,Organic,True
18823,2023-02-07,US,42,Male,Bronze,Paid Search,False
18824,2022-01-26,US,38,Male,Bronze,Organic,False
18825,2021-02-27,UK,37,Female,Bronze,Paid Search,True
18826,2021-09-28,DE,32,Male,Bronze,Email,False
18827,2022-11-01,UK,45,Male,Bronze,Referral,False
18828,2023-11-20,US,30,Male,Silver,Email,True
18829,2022-06-27,IN,43,Female,Bronze,Social,False
18830,2023-07-31,UK,28,Male,Silver,Email,True
18831,2023-05-02,UK,37,Female,Silver,Email,False
18832,2022-09-07,UK,46,Female,Bronze,Organic,False
18833,2023-05-31,IN,40,Male,Gold,Paid Search,True
18834,2022-03-16,US,28,Female,Silver,Paid Search,True
18835,2022-04-30,UK,32,Female,Silver,Organic,True
18836,2023-03-18,US,25,Female,Silver,Referral,True
18837,2022-12-01,IN,36,Female,Bronze,Social,False
18838,2022-08-01,UK,46,Female,Platinum,Email,True
18839,2022-04-20,IN,41,Male,Bronze,Paid Search,True
18840,2023-12-05,IN,44,Male,Bronze,Referral,True
18841,2021-03-13,IN,42,Female,Bronze,Organic,True
18842,2021-03-02,CA,24,Male,Silver,Paid Search,False
18843,2022-06-09,IN,44,Male,Bronze,Organic,False
18844,2021-02-07,UK,20,Male,Silver,Organic,False
18845,2022-01-09,US,29,Other,Bronze,Paid Search,True
18846,2022-09-15,UK,42,Female,Gold,Email,True
18847,2022-03-20,US,18,Male,Silver,Organic,True
18848,2021-08-11,CA,42,Female,Bronze,Email,True
18849,2021-11-08,US,35,Male,Gold,Social,False
18850,2022-10-24,CA,34,Male,Bronze,Email,True
18851,2023-11-08,IN,26,Male,Bronze,Organic,True
18852,2023-05-06,DE,18,Female,Gold,Organic,True
18853,2022-08-23,US,33,Female,Bronze,Paid Search,False
18854,2021-06-01,IN,41,Male,Bronze,Paid Search,False
18855,2021-09-23,BR,50,Male,Gold,Referral,True
18856,2022-04-28,US,42,Male,Bronze,Social,False
18857,2021-09-28,US,52,Male,Bronze,Paid Search,True
18858,2023-01-25,CA,32,Male,Bronze,Social,True
18859,2022-02-05,DE,26,Other,Bronze,Referral,True
18860,2023-07-03,US,40,Female,Bronze,Organic,False
18861,2021-10-22,US,51,Female,Bronze,Social,True
18862,2022-06-28,IN,37,Female,Silver,Email,True
18863,2023-02-22,US,22,Female,Bronze,Social,True
18864,2021-08-14,IN,29,Male,Bronze,Organic,False
18865,2023-04-14,US,38,Male,Bronze,Referral,True
18866,2022-10-04,AU,39,Male,Bronze,Paid Search,True
18867,2022-12-11,AU,33,Male,Silver,Paid Search,True
18868,2022-05-13,UK,30,Male,Silver,Organic,True
18869,2023-10-21,IN,27,Male,Bronze,Organic,True
18870,2023-04-26,AU,31,Male,Bronze,Email,False
18871,2021-07-30,DE,35,Female,Silver,Paid Search,True
18872,2022-09-01,US,38,Male,Silver,Referral,False
18873,2023-09-17,US,25,Male,Bronze,Social,False
18874,2021-11-02,DE,41,Female,Gold,Paid Search,True
18875,2022-08-11,AU,25,Male,Bronze,Referral,True
18876,2023-04-07,US,27,Female,Platinum,Paid Search,False
18877,2021-10-27,US,31,Male,Gold,Social,True
18878,2022-07-21,CA,41,Other,Bronze,Social,True
18879,2022-08-29,US,51,Female,Silver,Organic,True
18880,2021-07-14,US,25,Female,Bronze,Social,True
18881,2021-07-14,DE,44,Female,Silver,Paid Search,False
18882,2022-09-09,IN,26,Male,Bronze,Organic,True
18883,2021-07-15,IN,46,Male,Silver,Social,True
18884,2023-11-05,US,35,Male,Silver,Paid Search,True
18885,2022-07-28,US,23,Female,Bronze,Paid Search,False
18886,2023-02-12,IN,48,Male,Silver,Referral,True
18887,2022-03-11,UK,29,Female,Silver,Paid Search,True
18888,2021-11-24,BR,28,Female,Silver,Paid Search,True
18889,2022-06-17,UK,38,Male,Bronze,Organic,False
18890,2023-02-18,IN,29,Female,Bronze,Paid Search,True
18891,2022-03-12,US,33,Female,Bronze,Paid Search,True
18892,2021-11-06,US,32,Female,Gold,Referral,True
18893,2021-06-07,UK,48,Male,Gold,Paid Search,False
18894,2022-08-18,IN,18,Female,Platinum,Paid Search,True
18895,2023-01-15,US,25,Female,Silver,Organic,True
18896,2022-07-31,IN,39,Female,Silver,Paid Search,True
18897,2021-10-07,CA,41,Male,Silver,Social,True
18898,2021-09-28,US,36,Female,Bronze,Paid Search,True
18899,2022-02-17,US,19,Female,Bronze,Paid Search,False
18900,2022-01-16,UK,33,Male,Bronze,Email,True
18901,2021-08-12,UK,20,Male,Bronze,Social,True
18902,2023-10-29,US,56,Female,Gold,Organic,True
18903,2021-12-28,UK,39,Female,Silver,Organic,True
18904,2021-10-02,UK,29,Female,Bronze,Paid Search,False
18905,2022-10-27,US,53,Female,Bronze,Paid Search,True
18906,2023-05-28,DE,52,Male,Silver,Organic,False
18907,2022-05-24,US,47,Male,Silver,Organic,True
18908,2023-01-01,CA,46,Male,Silver,Organic,False
18909,2021-04-15,US,30,Female,Bronze,Referral,False
18910,2022-08-07,US,44,Male,Gold,Organic,False
18911,2021-03-14,DE,29,Male,Bronze,Social,True
18912,2021-05-31,DE,45,Female,Bronze,Social,False
18913,2022-10-11,US,38,Female,Silver,Referral,True
18914,2021-08-13,AU,48,Male,Bronze,Organic,True
18915,2021-02-10,IN,40,Male,Bronze,Paid Search,True
18916,2021-07-15,IN,39,Female,Bronze,Organic,False
18917,2023-04-27,US,26,Female,Silver,Organic,True
18918,2022-10-05,US,20,Female,Bronze,Paid Search,True
18919,2022-02-23,CA,24,Female,Bronze,Paid Search,True
18920,2023-12-02,US,18,Male,Bronze,Paid Search,False
18921,2022-02-27,IN,34,Male,Silver,Referral,False
18922,2023-08-19,CA,36,Female,Silver,Organic,True
18923,2022-01-13,US,23,Female,Bronze,Paid Search,True
18924,2021-01-28,UK,50,Male,Silver,Organic,False
18925,2021-05-01,IN,46,Female,Silver,Organic,True
18926,2021-10-27,BR,36,Female,Bronze,Paid Search,True
18927,2021-07-24,IN,41,Female,Silver,Paid Search,False
18928,2021-06-22,AU,34,Male,Gold,Organic,True
18929,2022-02-24,IN,43,Male,Bronze,Paid Search,True
18930,2023-12-05,US,32,Male,Gold,Referral,False
18931,2021-08-08,IN,43,Female,Bronze,Social,True
18932,2021-09-15,US,28,Male,Bronze,Organic,False
18933,2023-12-26,US,55,Male,Bronze,Referral,False
18934,2021-08-09,IN,32,Male,Bronze,Organic,True
18935,2023-06-29,US,22,Male,Gold,Organic,False
18936,2022-11-11,IN,22,Male,Bronze,Organic,True
18937,2023-10-13,DE,40,Male,Bronze,Email,True
18938,2022-09-02,BR,38,Female,Platinum,Paid Search,True
18939,2022-10-12,US,25,Male,Silver,Organic,True
18940,2021-09-05,IN,43,Female,Bronze,Organic,True
18941,2022-09-22,CA,37,Male,Silver,Paid Search,True
18942,2023-01-05,UK,42,Male,Bronze,Email,True
18943,2023-12-17,IN,28,Female,Silver,Organic,False
18944,2021-04-17,US,33,Male,Bronze,Social,True
18945,2021-06-21,US,42,Male,Bronze,Organic,True
18946,2021-01-22,US,55,Male,Platinum,Email,True
18947,2023-05-16,UK,26,Female,Bronze,Social,True
18948,2021-04-01,IN,32,Male,Bronze,Organic,False
18949,2023-09-30,US,18,Male,Silver,Email,True
18950,2022-02-04,AU,39,Female,Bronze,Paid Search,False
18951,2021-11-12,IN,18,Female,Silver,Paid Search,False
18952,2023-12-04,AU,26,Male,Gold,Referral,True
18953,2023-02-28,IN,34,Male,Silver,Paid Search,True
18954,2022-08-23,UK,27,Male,Bronze,Social,True
18955,2023-09-01,US,41,Male,Bronze,Organic,True
18956,2023-04-07,AU,44,Female,Bronze,Social,True
18957,2022-11-30,US,33,Female,Bronze,Organic,True
18958,2021-12-19,US,29,Female,Bronze,Social,False
18959,2023-12-16,UK,19,Female,Bronze,Organic,False
18960,2023-02-27,US,33,Male,Bronze,Email,True
18961,2023-11-02,BR,28,Male,Bronze,Social,True
18962,2023-11-24,US,30,Male,Bronze,Paid Search,True
18963,2022-08-25,US,45,Female,Bronze,Referral,True
18964,2022-01-27,US,28,Female,Bronze,Paid Search,True
18965,2023-11-04,US,18,Male,Bronze,Email,True
18966,2023-12-30,CA,27,Male,Bronze,Paid Search,False
18967,2021-05-14,BR,27,Male,Bronze,Organic,True
18968,2022-12-01,BR,18,Female,Bronze,Referral,True
18969,2022-10-22,AU,56,Male,Bronze,Social,False
18970,2023-03-31,US,25,Female,Bronze,Paid Search,False
18971,2023-12-05,UK,33,Female,Bronze,Organic,True
18972,2021-10-04,IN,41,Female,Bronze,Paid Search,True
18973,2023-12-05,DE,47,Female,Gold,Email,False
18974,2022-12-06,BR,40,Female,Silver,Paid Search,True
18975,2021-04-01,US,48,Female,Bronze,Organic,True
18976,2022-07-14,IN,22,Female,Silver,Paid Search,True
18977,2021-05-27,IN,28,Female,Gold,Social,True
18978,2023-11-14,BR,41,Female,Bronze,Email,False
18979,2023-04-16,BR,29,Female,Bronze,Organic,True
18980,2023-09-18,BR,24,Female,Platinum,Paid Search,True
18981,2022-10-22,CA,27,Female,Silver,Organic,False
18982,2022-03-11,BR,27,Female,Bronze,Social,True
18983,2022-04-15,AU,25,Female,Bronze,Social,True
18984,2023-11-03,US,32,Male,Bronze,Email,True
18985,2021-06-15,BR,18,Male,Bronze,Social,True
18986,2023-08-27,UK,21,Male,Silver,Organic,True
18987,2022-04-08,US,37,Female,Silver,Organic,True
18988,2022-10-09,UK,28,Female,Bronze,Organic,False
18989,2023-01-01,IN,33,Male,Bronze,Organic,True
18990,2021-03-31,IN,27,Male,Bronze,Paid Search,False
18991,2021-06-12,IN,44,Female,Silver,Referral,True
18992,2021-06-26,UK,23,Female,Bronze,Paid Search,False
18993,2023-05-03,DE,28,Male,Silver,Organic,True
18994,2021-03-26,US,43,Male,Gold,Email,False
18995,2022-10-31,CA,41,Female,Silver,Social,True
18996,2021-04-29,IN,38,Male,Silver,Paid Search,False
18997,2023-04-21,BR,34,Female,Silver,Email,False
18998,2023-12-06,DE,36,Female,Bronze,Paid Search,True
18999,2022-03-30,AU,27,Female,Silver,Organic,True
19000,2021-08-21,CA,21,Female,Bronze,Referral,True
19001,2022-05-03,IN,42,Female,Bronze,Paid Search,True
19002,2023-01-27,US,40,Female,Bronze,Organic,False
19003,2023-03-08,UK,34,Male,Silver,Social,True
19004,2022-11-28,IN,45,Male,Bronze,Paid Search,True
19005,2022-09-30,IN,44,Male,Silver,Organic,True
19006,2022-11-23,CA,35,Female,Gold,Social,True
19007,2021-08-26,BR,42,Male,Bronze,Paid Search,True
19008,2021-08-15,IN,38,Female,Bronze,Paid Search,False
19009,2023-10-17,US,38,Female,Silver,Organic,True
19010,2022-09-27,BR,29,Male,Bronze,Paid Search,True
19011,2023-08-01,US,51,Other,Silver,Paid Search,False
19012,2022-11-16,IN,25,Female,Bronze,Paid Search,False
19013,2022-05-14,US,23,Female,Silver,Paid Search,True
19014,2022-09-17,IN,40,Female,Bronze,Organic,True
19015,2023-01-28,UK,41,Male,Bronze,Paid Search,False
19016,2021-07-23,BR,52,Other,Bronze,Organic,False
19017,2022-05-22,DE,18,Male,Bronze,Organic,True
19018,2023-03-03,IN,41,Female,Bronze,Paid Search,True
19019,2021-04-06,CA,36,Female,Silver,Social,True
19020,2021-03-22,UK,48,Female,Bronze,Organic,True
19021,2021-06-25,IN,23,Male,Bronze,Paid Search,True
19022,2022-10-10,US,42,Male,Bronze,Social,False
19023,2021-09-19,IN,28,Male,Bronze,Paid Search,False
19024,2022-04-23,CA,24,Female,Bronze,Email,True
19025,2021-05-27,DE,49,Female,Silver,Email,False
19026,2021-10-02,CA,39,Female,Gold,Email,True
19027,2021-01-20,AU,44,Female,Bronze,Social,True
19028,2023-06-04,AU,22,Male,Bronze,Organic,True
19029,2022-05-26,BR,45,Male,Silver,Organic,True
19030,2021-07-12,CA,35,Male,Gold,Paid Search,True
19031,2022-07-31,AU,39,Male,Bronze,Paid Search,False
19032,2023-10-19,IN,26,Male,Bronze,Paid Search,False
19033,2023-06-23,US,39,Male,Bronze,Email,False
19034,2023-08-27,CA,46,Female,Bronze,Email,False
19035,2022-03-21,US,30,Female,Silver,Social,True
19036,2022-01-30,IN,33,Female,Bronze,Paid Search,True
19037,2021-12-13,BR,46,Male,Bronze,Paid Search,True
19038,2021-12-01,CA,19,Female,Silver,Social,False
19039,2023-10-05,US,46,Female,Gold,Social,False
19040,2021-05-31,US,24,Female,Silver,Paid Search,True
19041,2023-07-22,UK,48,Female,Bronze,Paid Search,False
19042,2023-10-01,CA,51,Male,Silver,Referral,True
19043,2023-07-14,CA,26,Female,Bronze,Referral,False
19044,2022-11-19,CA,41,Male,Bronze,Organic,True
19045,2023-07-26,US,33,Female,Silver,Paid Search,True
19046,2021-02-04,DE,38,Female,Bronze,Email,False
19047,2023-06-14,DE,20,Male,Bronze,Paid Search,False
19048,2022-07-14,IN,24,Male,Bronze,Paid Search,True
19049,2023-11-16,AU,28,Female,Gold,Email,False
19050,2021-04-04,IN,25,Male,Bronze,Organic,True
19051,2023-10-16,US,26,Female,Silver,Organic,True
19052,2022-09-21,US,35,Male,Silver,Social,True
19053,2021-04-24,IN,29,Female,Bronze,Paid Search,False
19054,2022-07-12,UK,35,Male,Silver,Paid Search,False
19055,2021-02-10,AU,37,Male,Bronze,Paid Search,True
19056,2021-04-01,IN,34,Female,Bronze,Organic,False
19057,2022-08-06,UK,22,Female,Bronze,Paid Search,True
19058,2023-06-13,BR,33,Other,Bronze,Organic,False
19059,2021-04-29,DE,25,Male,Silver,Social,True
19060,2021-10-15,BR,43,Female,Bronze,Organic,True
19061,2022-03-05,UK,18,Other,Silver,Social,False
19062,2022-08-16,AU,19,Female,Gold,Social,False
19063,2021-01-01,UK,25,Male,Bronze,Paid Search,True
19064,2022-12-01,US,22,Female,Bronze,Organic,False
19065,2022-06-30,US,35,Male,Bronze,Email,True
19066,2023-11-20,IN,39,Female,Bronze,Paid Search,True
19067,2021-11-26,CA,44,Male,Gold,Referral,True
19068,2022-06-25,US,35,Male,Bronze,Social,True
19069,2021-03-31,IN,19,Other,Bronze,Paid Search,True
19070,2023-10-02,US,23,Male,Silver,Paid Search,True
19071,2023-07-03,IN,34,Male,Bronze,Organic,True
19072,2022-01-24,US,41,Male,Gold,Paid Search,False
19073,2022-05-20,AU,31,Female,Silver,Paid Search,True
19074,2023-07-28,BR,28,Male,Silver,Social,True
19075,2021-11-20,CA,26,Male,Bronze,Organic,True
19076,2021-09-16,US,42,Female,Bronze,Organic,True
19077,2021-09-22,AU,23,Male,Bronze,Organic,True
19078,2023-02-14,US,46,Male,Gold,Organic,False
19079,2021-08-20,US,31,Male,Silver,Referral,True
19080,2021-04-08,US,37,Male,Gold,Organic,True
19081,2021-07-01,US,32,Female,Bronze,Social,False
19082,2023-12-16,US,44,Female,Silver,Paid Search,True
19083,2023-08-14,US,28,Female,Silver,Email,True
19084,2023-11-11,US,31,Male,Silver,Organic,True
19085,2021-10-31,BR,37,Male,Bronze,Email,False
19086,2022-04-30,BR,42,Female,Bronze,Email,True
19087,2022-06-22,BR,38,Male,Bronze,Organic,False
19088,2022-07-28,CA,34,Male,Silver,Paid Search,True
19089,2021-01-30,DE,29,Male,Bronze,Social,True
19090,2022-10-17,UK,28,Male,Bronze,Organic,True
