transaction_id,timestamp,customer_id,product_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag,is_conversion
10026,2022-03-08 20:00:03,60336,,1,0.0,,5,0,1
10027,2021-09-04 15:46:27,8555,392.0,1,0.0,11.94,8,0,1
10028,2023-10-02 13:16:34,89854,775.0,1,0.0,46.55,0,0,1
10029,2023-05-09 20:13:19,3573,,1,0.0,,0,0,1
10030,2021-08-19 19:33:46,80640,1996.0,1,0.1,102.38,45,0,1
10031,2022-12-07 14:25:27,59432,1791.0,3,0.15,38.5,28,0,1
10032,2022-08-07 10:33:38,83722,909.0,1,0.0,19.95,0,0,1
10033,2022-05-07 06:01:02,7542,1020.0,2,0.0,183.42,44,0,1
10034,2021-07-30 04:24:39,29818,1044.0,1,0.15,61.33,14,0,1
10035,2021-02-16 13:05:17,2276,955.0,2,0.0,26.12,28,0,1
10036,2023-02-14 10:55:41,73676,654.0,1,0.05,28.79,29,0,1
10037,2022-10-03 19:14:16,95893,1546.0,2,0.05,124.94,19,0,1
10038,2021-08-26 15:42:08,33924,220.0,2,0.0,244.68,45,0,1
10039,2022-11-04 21:28:12,87702,1139.0,1,0.05,22.66,6,0,1
10040,2023-04-26 09:22:39,82395,1292.0,1,0.0,57.51,28,0,1
10041,2022-05-01 20:20:45,42266,1411.0,1,0.15,11.7,20,0,1
10042,2021-03-26 21:03:15,12655,1749.0,1,0.05,107.81,38,0,1
10043,2021-12-25 08:13:27,31849,,2,0.0,,31,0,1
10044,2021-03-25 05:59:06,45715,1428.0,1,0.0,39.63,44,0,1
10045,2022-05-01 01:51:29,81002,,1,0.05,,21,0,1
10046,2022-05-20 18:27:55,50574,1273.0,1,0.0,78.77,50,0,1
10047,2022-07-12 21:40:12,89695,1323.0,1,0.2,61.16,6,0,1
10048,2022-06-26 09:30:53,26147,539.0,1,0.0,44.87,35,0,1
10049,2021-03-29 01:41:33,97181,1619.0,4,0.15,248.13,17,0,1
10050,2023-02-28 15:29:37,72992,121.0,2,0.0,78.92,1,0,1
10051,2023-05-11 16:44:25,16152,1534.0,1,0.0,111.85,28,0,1
10052,2021-09-17 14:06:07,40922,1897.0,1,0.05,37.69,37,0,1
10053,2021-04-11 14:39:22,91583,1505.0,1,0.0,91.34,8,0,1
10054,2023-10-16 06:57:13,38716,1221.0,1,0.05,47.36,19,0,1
10055,2022-12-07 15:50:28,23895,303.0,1,0.0,44.4,40,0,1
10056,2022-12-02 09:44:30,34018,25.0,1,0.1,67.34,0,0,1
10057,2021-02-18 00:32:11,36836,270.0,2,0.0,64.28,43,0,1
10058,2021-05-12 05:37:59,57657,62.0,1,0.0,70.45,0,0,1
10059,2022-10-22 13:28:59,77218,1550.0,3,0.05,142.64,13,0,1
10060,2023-04-04 07:50:39,14332,715.0,1,0.0,16.28,19,0,1
10061,2021-03-25 20:30:16,43563,430.0,1,0.05,103.54,24,0,1
10062,2022-06-25 21:14:27,95717,1201.0,4,0.1,172.12,15,0,1
10063,2023-07-27 19:54:13,30236,909.0,1,0.0,19.95,43,0,1
10064,2023-02-21 19:46:56,23174,1383.0,1,0.0,-74.8,37,1,1
10065,2023-06-05 11:02:07,91399,,1,0.0,,18,0,1
10066,2021-05-24 23:33:44,9023,726.0,3,0.2,410.69,44,0,1
10067,2023-02-03 14:06:51,69292,812.0,2,0.05,289.71,39,0,1
10068,2022-03-18 07:45:17,51690,1666.0,1,0.1,91.18,0,0,1
10069,2023-10-04 22:00:18,86215,986.0,3,0.0,140.67,0,0,1
10070,2021-01-08 21:16:11,53520,369.0,1,0.0,99.64,48,0,1
10071,2021-12-24 17:39:07,77686,1760.0,1,0.0,24.53,28,0,1
10072,2022-10-05 12:09:54,79314,933.0,2,0.0,368.18,47,0,1
10073,2021-07-07 22:31:32,10131,,1,0.0,,0,0,1
10074,2023-12-27 10:55:14,87275,1816.0,1,0.15,71.31,0,0,1
10075,2023-07-11 20:50:12,78212,208.0,1,0.0,9.09,19,0,1
10076,2023-09-29 14:28:01,91636,1796.0,1,0.0,103.48,12,0,1
10077,2022-10-03 01:01:02,60044,1460.0,2,0.05,54.49,0,0,1
10078,2021-10-26 09:53:09,30526,511.0,1,0.0,121.26,6,0,1
10079,2023-05-04 17:47:47,9480,740.0,1,0.0,160.83,21,0,1
10080,2023-04-03 13:50:14,72056,795.0,1,0.15,40.03,19,0,1
10081,2021-12-11 05:52:20,58771,1935.0,1,0.0,47.48,25,0,1
10082,2022-12-29 15:43:23,40505,1473.0,1,0.0,86.45,0,0,1
10083,2021-11-13 07:56:22,60555,22.0,2,0.0,238.22,48,0,1
10084,2023-11-03 10:13:30,67097,1792.0,1,0.05,290.52,9,0,1
10085,2023-06-15 12:35:21,32990,1552.0,1,0.0,75.08,43,0,1
10086,2022-01-08 16:03:16,74896,1297.0,1,0.0,13.9,38,0,1
10087,2023-11-06 12:18:19,95908,1396.0,2,0.0,237.02,31,0,1
10088,2023-01-25 18:43:51,89032,1702.0,1,0.05,89.21,0,0,1
10089,2021-11-17 19:29:37,98767,1205.0,3,0.0,108.3,25,0,1
10090,2023-08-27 18:42:41,59096,380.0,1,0.0,116.8,8,0,1
10091,2022-08-11 15:09:34,48684,1649.0,1,0.0,206.34,33,0,1
10092,2021-02-12 15:13:46,85438,1509.0,1,0.0,76.8,2,0,1
10093,2023-08-15 17:05:16,95239,676.0,3,0.1,33.89,0,0,1
10094,2022-10-14 16:38:07,63842,1642.0,1,0.15,19.89,19,0,1
10095,2021-06-01 05:44:48,17670,1344.0,1,0.15,11.05,31,0,1
10096,2023-05-13 05:28:07,41576,85.0,1,0.15,61.55,0,0,1
10097,2023-03-23 23:38:12,77197,1398.0,2,0.05,136.06,31,0,1
10098,2023-03-12 19:45:11,48514,897.0,1,0.0,50.23,0,0,1
10099,2023-08-13 17:24:02,29236,559.0,1,0.0,79.22,0,0,1
10100,2023-05-27 08:25:16,74767,506.0,1,0.15,32.33,46,0,1
10101,2022-06-26 22:42:58,51355,159.0,3,0.1,55.05,27,0,1
10102,2022-04-13 05:52:24,41498,1475.0,1,0.0,46.11,22,0,1
10103,2023-12-05 02:20:30,60881,562.0,1,0.05,13.09,17,0,1
10104,2021-05-03 12:43:44,8774,1568.0,1,0.0,33.22,0,0,1
10105,2022-05-25 16:29:23,94080,612.0,1,0.0,42.54,16,0,1
10106,2022-02-05 22:57:01,55133,541.0,3,0.0,114.42,9,0,1
10107,2022-06-12 17:08:51,48728,,1,0.1,,0,0,1
10108,2022-07-01 21:27:14,53139,1329.0,4,0.0,440.32,28,0,1
10109,2022-10-05 23:44:19,33842,1100.0,2,0.0,439.28,6,0,1
10110,2023-11-11 02:41:45,2051,,1,0.2,,38,0,1
10111,2023-12-30 06:35:08,27989,,1,0.05,,7,0,1
10112,2021-10-01 09:17:30,85551,656.0,2,0.0,32.62,7,0,1
10113,2023-09-14 01:00:00,9584,1085.0,1,0.15,28.05,0,0,1
10114,2023-07-19 09:59:10,2247,425.0,3,0.0,156.84,3,0,1
10115,2023-09-09 01:06:11,88049,429.0,1,0.15,62.37,0,0,1
10116,2022-01-11 17:04:21,65652,1216.0,3,0.15,252.42,49,0,1
10117,2021-11-18 06:57:36,12171,395.0,2,0.0,371.84,20,0,1
10118,2022-12-13 12:48:44,90807,946.0,3,0.0,527.76,17,0,1
10119,2023-01-05 20:06:22,38913,1792.0,3,0.0,917.43,44,0,1
10120,2022-09-15 10:55:05,78209,1818.0,2,0.0,68.48,47,0,1
10121,2021-01-22 11:27:20,33655,1089.0,1,0.05,230.17,0,0,1
10122,2022-04-08 08:02:03,99927,1932.0,2,0.2,126.93,26,0,1
10123,2023-03-15 13:42:08,88267,174.0,1,0.0,18.46,39,0,1
10124,2023-08-03 05:06:30,22970,792.0,1,0.1,20.73,14,0,1
10125,2022-06-17 13:58:36,1162,1481.0,2,0.0,130.12,35,0,1
10126,2022-08-11 08:10:00,37117,1782.0,1,0.1,77.04,7,0,1
10127,2022-01-01 11:05:59,12076,360.0,1,0.0,40.26,0,0,1
10128,2021-04-29 15:55:21,62037,367.0,2,0.0,231.32,20,0,1
10129,2022-12-22 19:33:16,94919,201.0,1,0.0,39.11,0,0,1
10130,2021-10-29 23:26:46,78478,77.0,1,0.0,92.24,0,0,1
10131,2023-11-25 20:26:16,89638,1458.0,1,0.2,7.98,12,0,1
10132,2021-09-16 07:46:44,67105,1753.0,2,0.05,81.66,4,0,1
10133,2021-01-07 19:27:01,75921,354.0,1,0.0,74.59,0,0,1
10134,2023-06-24 16:59:29,94247,445.0,2,0.05,104.39,5,0,1
10135,2021-12-31 00:51:51,17356,,1,0.1,,4,0,1
10136,2022-09-22 05:28:07,63484,1887.0,3,0.1,96.39,40,0,1
10137,2022-12-31 18:59:41,84367,589.0,1,0.15,130.26,7,0,1
10138,2022-11-27 07:18:49,25699,1063.0,1,0.0,-22.68,35,1,1
10139,2021-08-13 12:53:05,1421,12.0,1,0.0,14.74,29,0,1
10140,2023-12-29 02:19:06,4792,828.0,1,0.05,19.8,42,0,1
10141,2021-10-05 15:00:40,51525,632.0,1,0.05,19.28,5,0,1
10142,2022-02-11 11:00:54,81490,1239.0,1,0.0,195.16,10,0,1
10143,2021-04-04 19:25:48,77400,1219.0,1,0.15,154.62,5,0,1
10144,2023-01-18 22:24:38,88169,1749.0,1,0.1,-102.13,0,1,1
10145,2021-12-24 14:54:59,26991,,1,0.05,,0,0,1
10146,2021-11-14 06:57:11,82945,1648.0,3,0.0,189.09,12,0,1
10147,2022-08-27 09:33:10,89978,791.0,2,0.05,248.24,23,0,1
10148,2021-03-06 12:59:00,8809,1471.0,1,0.1,67.04,0,0,1
10149,2023-12-02 01:05:42,34461,238.0,1,0.0,27.0,27,0,1
10150,2021-12-05 15:04:48,50318,,2,0.0,,13,0,1
10151,2022-12-25 19:00:40,71777,,1,0.15,,15,0,1
10152,2023-10-16 13:59:19,63867,,1,0.0,,0,0,1
10153,2021-12-12 08:17:19,81097,1415.0,1,0.0,43.53,39,0,1
10154,2022-01-11 19:37:28,4899,1061.0,2,0.05,271.97,42,0,1
10155,2022-03-07 11:44:18,7213,546.0,1,0.0,14.39,12,0,1
10156,2022-03-30 19:59:59,35338,194.0,1,0.0,76.61,35,0,1
10157,2021-12-25 23:20:57,88629,261.0,3,0.0,160.47,11,0,1
10158,2023-03-10 10:04:55,36012,1239.0,1,0.0,195.16,0,0,1
10159,2022-04-18 09:58:46,17357,343.0,1,0.0,175.43,3,0,1
10160,2022-05-28 07:54:40,97855,1447.0,1,0.1,16.99,0,0,1
10161,2022-07-18 18:52:41,63944,1827.0,2,0.1,43.07,2,0,1
10162,2023-11-22 15:02:17,72439,552.0,2,0.05,21.32,8,0,1
10163,2021-05-04 01:39:10,61401,940.0,1,0.0,11.93,11,0,1
10164,2021-04-11 04:56:22,67098,1778.0,3,0.0,362.91,19,0,1
10165,2023-12-05 17:49:52,95438,794.0,1,0.0,177.74,0,0,1
10166,2021-03-17 18:18:39,21550,1198.0,1,0.05,87.44,18,0,1
10167,2022-09-12 23:16:15,96955,384.0,3,0.05,51.67,27,0,1
10168,2021-09-18 19:26:17,4440,1028.0,3,0.1,370.01,37,0,1
10169,2021-07-28 03:08:44,88633,1686.0,1,0.0,114.49,32,0,1
10170,2023-11-06 11:36:28,6745,1730.0,1,0.05,57.52,36,0,1
10171,2023-01-18 07:09:37,50794,8.0,2,0.05,231.46,44,0,1
10172,2021-02-03 23:20:27,32368,1990.0,1,0.0,80.41,29,0,1
10173,2021-01-20 15:49:35,27979,1039.0,2,0.0,163.82,24,0,1
10174,2023-05-20 17:52:28,52340,662.0,2,0.0,251.5,0,0,1
10175,2022-01-01 21:53:19,20861,1241.0,1,0.0,151.41,9,0,1
10176,2023-12-30 03:18:35,45231,1966.0,1,0.0,272.44,19,0,1
10177,2023-09-19 22:35:22,60281,1614.0,1,0.0,82.63,15,0,1
10178,2021-11-29 19:31:35,29724,688.0,1,0.0,102.6,17,0,1
10179,2023-03-31 07:33:56,95733,51.0,1,0.1,53.18,16,0,1
10180,2022-03-15 21:16:28,81543,426.0,2,0.0,13.36,33,0,1
10181,2023-07-25 20:40:58,47899,1052.0,2,0.0,43.64,15,0,1
10182,2022-03-22 22:23:55,65552,1852.0,1,0.1,-53.66,44,1,1
10183,2023-11-27 13:22:01,43170,1915.0,1,0.0,56.99,36,0,1
10184,2022-04-30 15:18:33,71567,1476.0,2,0.0,283.4,31,0,1
10185,2021-02-07 02:42:56,6369,,1,0.0,,0,0,1
10186,2023-09-13 10:08:47,7673,479.0,1,0.15,47.49,49,0,1
10187,2022-10-20 11:05:22,6917,53.0,1,0.0,117.76,28,0,1
10188,2023-09-28 04:23:55,60086,256.0,1,0.0,152.16,31,0,1
10189,2021-12-07 19:26:02,75918,1156.0,1,0.0,156.43,11,0,1
10190,2023-04-20 16:55:33,53645,521.0,1,0.0,75.45,24,0,1
10191,2022-03-28 18:19:35,56944,109.0,1,0.0,24.48,0,0,1
10192,2023-09-02 22:57:41,43897,1880.0,1,0.0,26.73,45,0,1
10193,2022-07-11 17:58:53,57021,1556.0,1,0.0,17.39,3,0,1
10194,2022-05-08 11:36:55,944,601.0,1,0.0,34.58,17,0,1
10195,2021-07-11 15:54:07,34378,1140.0,1,0.05,100.64,44,0,1
10196,2021-11-08 16:58:26,33936,1600.0,1,0.0,55.06,31,0,1
10197,2021-01-21 05:59:54,5565,1169.0,1,0.0,99.87,48,0,1
10198,2021-05-06 14:49:45,47151,597.0,1,0.0,38.91,37,0,1
10199,2022-03-22 01:09:45,17163,814.0,1,0.2,21.86,22,0,1
10200,2021-07-02 17:34:38,43980,487.0,1,0.1,26.01,4,0,1
10201,2021-06-19 20:56:25,94865,1072.0,2,0.0,97.9,5,0,1
10202,2022-04-29 11:18:10,43830,760.0,3,0.0,303.69,4,0,1
10203,2021-12-26 15:33:41,76586,1118.0,1,0.1,13.74,0,0,1
10204,2021-03-27 17:45:38,23366,1832.0,1,0.0,53.42,0,0,1
10205,2021-01-16 14:45:52,1882,643.0,1,0.0,30.93,6,0,1
10206,2023-03-24 10:11:21,5028,1746.0,1,0.0,54.43,6,0,1
10207,2022-07-03 12:34:58,29320,,1,0.0,,31,0,1
10208,2022-12-07 04:27:40,93187,174.0,1,0.0,18.46,8,0,1
10209,2021-03-17 09:20:41,97435,1405.0,1,0.2,107.98,9,0,1
10210,2021-04-14 04:59:43,78665,343.0,1,0.0,175.43,18,0,1
10211,2023-05-26 14:12:35,86530,634.0,1,0.0,120.69,32,0,1
10212,2021-03-29 15:01:17,41116,1538.0,1,0.0,14.91,36,0,1
10213,2022-03-17 14:10:41,76569,1273.0,1,0.0,78.77,48,0,1
10214,2021-05-09 15:51:17,95634,848.0,1,0.0,75.69,29,0,1
10215,2022-01-06 03:47:58,44048,1195.0,1,0.0,40.29,33,0,1
10216,2022-05-21 10:26:04,85159,1596.0,1,0.0,24.7,8,0,1
10217,2022-01-15 04:57:37,50388,964.0,1,0.2,53.08,31,0,1
10218,2021-05-02 15:14:05,11293,,1,0.0,,5,0,1
10219,2022-03-26 19:53:34,97252,555.0,1,0.15,15.35,7,0,1
10220,2021-09-30 20:37:33,71916,1820.0,1,0.05,71.99,30,0,1
10221,2021-04-15 06:54:22,11615,160.0,1,0.0,51.23,39,0,1
10222,2023-04-28 21:53:16,46464,,1,0.0,,0,0,1
10223,2022-12-23 07:04:47,12015,724.0,3,0.1,224.53,44,0,1
10224,2023-10-23 23:51:21,84331,188.0,1,0.0,29.48,34,0,1
10225,2022-11-10 21:03:33,10898,980.0,1,0.1,77.72,44,0,1
10226,2021-03-10 15:46:10,80022,,1,0.0,,0,0,1
10227,2023-02-06 00:53:27,65518,4.0,2,0.0,150.9,32,0,1
10228,2022-08-25 18:50:48,63936,365.0,1,0.1,137.13,0,0,1
10229,2023-02-10 16:52:16,84219,570.0,1,0.15,97.77,20,0,1
10230,2023-11-29 08:02:39,14733,378.0,2,0.0,227.44,0,0,1
10231,2021-01-28 21:27:13,84789,1308.0,1,0.0,140.86,7,0,1
10232,2021-03-29 06:52:11,42478,591.0,1,0.0,164.09,44,0,1
10233,2021-07-30 04:21:03,68824,510.0,1,0.0,128.37,2,0,1
10234,2022-12-25 13:26:54,14169,1026.0,3,0.1,278.56,45,0,1
10235,2023-12-14 22:06:42,52217,1569.0,1,0.0,46.26,11,0,1
10236,2022-12-03 23:54:57,52509,43.0,1,0.1,13.17,0,0,1
10237,2022-01-24 13:48:27,41263,116.0,2,0.1,15.17,39,0,1
10238,2023-12-07 15:45:57,81774,,1,0.0,,0,0,1
10239,2021-02-04 05:37:02,99729,1241.0,1,0.1,136.27,44,0,1
10240,2021-12-08 09:48:44,92857,,1,0.0,,28,0,1
10241,2021-10-11 12:09:37,40031,390.0,1,0.0,160.72,25,0,1
10242,2022-10-04 07:05:39,87994,1586.0,1,0.1,13.35,35,0,1
10243,2023-08-01 20:00:32,13935,598.0,2,0.1,236.41,7,0,1
10244,2021-04-20 15:49:24,91188,616.0,1,0.0,82.85,34,0,1
10245,2021-03-07 02:57:08,28286,86.0,1,0.0,86.69,0,0,1
10246,2022-11-21 22:21:25,94316,1590.0,1,0.0,301.83,0,0,1
10247,2021-07-01 15:27:21,12209,1252.0,1,0.0,53.46,31,0,1
10248,2021-08-25 09:47:24,24710,951.0,1,0.0,36.06,15,0,1
10249,2022-11-02 11:50:11,39907,1962.0,1,0.2,58.67,0,0,1
10250,2021-07-22 14:11:11,95769,194.0,1,0.1,68.95,0,0,1
10251,2023-12-04 07:21:47,88704,1458.0,1,0.0,9.97,0,0,1
10252,2023-12-15 09:41:15,81178,132.0,1,0.1,88.19,0,0,1
10253,2021-05-27 12:39:21,46549,,3,0.1,,43,0,1
10254,2021-10-05 06:07:20,55113,1341.0,2,0.05,206.61,47,0,1
10255,2023-05-31 15:51:05,17029,,1,0.0,,15,0,1
10256,2021-09-15 05:47:28,92499,1308.0,1,0.0,140.86,3,0,1
10257,2023-12-02 22:30:58,32437,1213.0,1,0.0,79.31,33,0,1
10258,2023-11-02 12:29:53,25420,150.0,2,0.0,125.46,37,0,1
10259,2023-11-05 11:02:12,62985,1227.0,1,0.0,92.27,0,0,1
10260,2023-03-24 08:33:58,89791,,1,0.2,,0,0,1
10261,2022-05-08 21:04:25,15990,1046.0,1,0.05,46.29,17,0,1
10262,2023-04-07 14:24:49,17346,1521.0,2,0.0,57.9,49,0,1
10263,2022-01-26 15:50:16,41834,,1,0.05,,35,0,1
10264,2022-06-26 18:42:28,53514,4.0,1,0.1,67.9,9,0,1
10265,2022-05-09 15:45:49,14498,1646.0,2,0.1,112.84,4,0,1
10266,2023-12-07 14:06:14,10953,1244.0,1,0.1,67.74,16,0,1
10267,2023-06-18 13:32:55,71447,209.0,1,0.15,69.18,15,0,1
10268,2022-03-08 21:41:35,71966,970.0,1,0.0,88.29,35,0,1
10269,2023-03-24 17:16:50,30829,422.0,3,0.0,259.8,10,0,1
10270,2022-06-20 15:44:22,46328,1386.0,3,0.0,615.06,32,0,1
10271,2021-01-29 11:02:29,10672,1741.0,1,0.15,33.7,49,0,1
10272,2022-01-15 19:22:37,21097,1825.0,1,0.1,45.57,31,0,1
10273,2022-11-28 23:46:28,99348,1985.0,1,0.0,129.99,4,0,1
10274,2023-12-29 20:30:29,8115,,1,0.0,,5,0,1
10275,2021-03-25 17:08:44,89373,226.0,1,0.0,66.82,9,0,1
10276,2022-04-15 11:13:58,88104,1048.0,1,0.0,81.23,18,0,1
10277,2022-09-06 06:38:54,74771,866.0,2,0.0,25.0,12,0,1
10278,2022-10-02 19:26:39,87903,1878.0,1,0.0,16.19,42,0,1
10279,2023-04-20 05:39:51,55928,687.0,1,0.1,208.15,0,0,1
10280,2022-04-13 22:53:09,51082,94.0,1,0.0,68.63,22,0,1
10281,2022-02-25 15:44:55,16102,390.0,1,0.1,144.65,0,0,1
10282,2022-02-11 14:42:34,80791,1241.0,3,0.0,454.23,29,0,1
10283,2022-01-08 11:21:58,97920,222.0,1,0.0,80.73,2,0,1
10284,2022-02-10 17:59:54,65821,258.0,1,0.05,11.61,49,0,1
10285,2021-06-06 05:46:31,16542,666.0,1,0.05,132.75,0,0,1
10286,2023-03-30 16:43:51,21335,401.0,1,0.0,59.81,40,0,1
10287,2023-08-06 10:34:33,77359,167.0,2,0.0,61.38,46,0,1
10288,2023-08-08 21:14:17,71061,825.0,1,0.0,81.46,0,0,1
10289,2022-02-18 10:44:36,80898,,2,0.0,,0,0,1
10290,2021-01-13 19:18:39,18197,884.0,1,0.0,12.2,32,0,1
10291,2023-09-29 20:03:09,9720,1189.0,1,0.1,21.52,18,0,1
10292,2023-04-04 18:19:50,78048,23.0,1,0.05,-56.42,46,1,1
10293,2023-06-10 10:42:51,68854,518.0,1,0.0,58.37,5,0,1
10294,2022-07-20 13:31:00,28318,1353.0,1,0.0,-162.77,50,1,1
10295,2022-12-09 06:02:31,53165,128.0,1,0.0,190.41,17,0,1
10296,2021-08-26 03:11:29,17773,1865.0,1,0.0,12.79,8,0,1
10297,2023-03-10 05:00:11,92888,328.0,1,0.0,29.71,7,0,1
10298,2021-07-03 19:16:56,29484,1640.0,1,0.0,97.04,17,0,1
10299,2021-11-15 02:12:44,95304,993.0,1,0.0,49.0,8,0,1
10300,2021-03-04 11:11:16,32627,1194.0,1,0.0,67.41,16,0,1
10301,2022-05-04 16:18:49,55303,1833.0,1,0.0,6.61,11,0,1
10302,2021-01-05 09:44:45,37576,,1,0.05,,31,0,1
10303,2022-06-19 20:21:59,21401,,1,0.0,,27,0,1
10304,2022-04-17 09:52:00,63674,56.0,2,0.1,17.28,42,0,1
10305,2022-01-16 11:42:36,67125,1198.0,2,0.0,184.08,2,0,1
10306,2022-03-02 08:05:07,46346,328.0,1,0.0,29.71,0,0,1
10307,2022-11-22 08:32:55,38436,621.0,1,0.0,66.24,20,0,1
10308,2023-02-20 05:42:03,64856,1441.0,1,0.0,80.57,40,0,1
10309,2021-12-10 21:16:11,46535,1042.0,1,0.0,118.46,4,0,1
10310,2022-05-10 23:54:10,12144,850.0,1,0.0,90.17,49,0,1
10311,2021-10-30 20:57:59,49292,373.0,1,0.0,97.5,10,0,1
10312,2021-12-26 15:10:39,39506,719.0,1,0.0,16.23,12,0,1
10313,2022-05-12 11:09:54,28636,1596.0,1,0.0,-24.7,40,1,1
10314,2023-01-24 09:59:13,43367,1721.0,1,0.15,208.76,40,0,1
10315,2021-09-03 13:36:10,43068,241.0,2,0.0,28.18,0,0,1
10316,2021-04-14 13:52:38,52708,1108.0,1,0.15,98.74,23,0,1
10317,2021-02-02 20:51:49,49179,697.0,1,0.0,96.47,23,0,1
10318,2023-02-08 03:13:36,61891,1776.0,1,0.0,22.17,0,0,1
10319,2021-01-10 12:39:23,76460,1279.0,1,0.0,9.81,13,0,1
10320,2023-09-14 09:54:14,43568,61.0,1,0.0,85.58,1,0,1
10321,2023-11-21 20:03:11,81393,692.0,1,0.0,115.61,0,0,1
10322,2022-03-25 15:45:17,24431,37.0,1,0.0,60.77,32,0,1
10323,2021-08-16 11:47:52,89118,787.0,1,0.15,10.96,18,0,1
10324,2023-10-31 18:45:20,78206,889.0,2,0.0,224.58,41,0,1
10325,2023-11-11 19:14:28,87710,384.0,1,0.0,18.13,7,0,1
10326,2022-08-18 09:07:16,83347,1355.0,2,0.0,341.56,30,0,1
10327,2021-01-19 09:54:22,79190,1279.0,1,0.0,9.81,14,0,1
10328,2023-03-21 00:01:11,32344,1402.0,1,0.1,10.46,43,0,1
10329,2021-01-06 17:28:42,91168,,1,0.15,,1,0,1
10330,2021-01-04 16:36:41,58821,366.0,1,0.1,44.19,50,0,1
10331,2022-04-10 12:48:00,28841,1728.0,1,0.2,36.66,6,0,1
10332,2021-01-29 01:14:46,86820,1734.0,2,0.0,138.26,5,0,1
10333,2022-03-10 00:11:40,53886,259.0,1,0.1,52.82,48,0,1
10334,2021-09-23 05:56:27,19960,1976.0,1,0.0,75.47,46,0,1
10335,2023-02-23 14:23:29,34185,1448.0,2,0.1,34.31,9,0,1
10336,2023-02-16 10:52:44,34239,,3,0.15,,8,0,1
10337,2022-03-17 12:47:09,88751,,1,0.0,,49,0,1
10338,2021-06-27 07:14:03,49883,667.0,3,0.0,37.38,49,0,1
10339,2021-10-03 07:02:46,65245,1623.0,3,0.1,307.31,48,0,1
10340,2022-04-21 11:39:07,21709,1427.0,1,0.1,12.37,2,0,1
10341,2021-03-11 13:49:15,93777,1642.0,1,0.05,22.23,32,0,1
10342,2023-02-21 18:49:29,31443,1075.0,1,0.15,74.56,0,0,1
10343,2023-10-02 18:54:48,18587,162.0,1,0.0,37.11,16,0,1
10344,2023-11-11 07:31:51,95800,1667.0,1,0.0,71.97,2,0,1
10345,2023-06-21 10:43:48,88653,1583.0,1,0.2,113.18,40,0,1
10346,2021-06-03 11:16:36,88567,,1,0.1,,0,0,1
10347,2021-09-30 16:08:43,36493,1785.0,1,0.15,59.69,49,0,1
10348,2021-01-16 05:37:51,68435,1619.0,1,0.0,72.98,6,0,1
10349,2021-12-09 07:47:58,67507,1563.0,1,0.0,106.29,6,0,1
10350,2021-10-31 10:38:27,20995,153.0,1,0.2,55.51,4,0,1
10351,2021-02-07 13:25:19,89273,879.0,1,0.0,45.12,34,0,1
10352,2021-11-18 21:56:48,14683,615.0,2,0.05,174.27,27,0,1
10353,2023-03-23 18:56:38,60764,1679.0,1,0.1,31.67,0,0,1
10354,2023-10-31 15:32:47,42932,1545.0,1,0.0,32.73,6,0,1
10355,2021-10-29 02:23:04,20214,333.0,1,0.0,61.78,45,0,1
10356,2023-04-08 20:38:29,79766,677.0,1,0.05,23.81,25,0,1
10357,2022-09-10 17:31:19,40041,931.0,1,0.0,58.08,25,0,1
10358,2023-06-11 19:44:20,84346,,2,0.0,,17,0,1
10359,2022-04-21 12:52:08,67957,,1,0.0,,0,0,1
10360,2022-06-27 03:13:30,61726,1868.0,1,0.0,46.09,14,0,1
10361,2023-12-07 06:03:13,97855,1076.0,3,0.0,111.87,48,0,1
10362,2022-10-06 12:13:29,9677,306.0,2,0.0,192.74,18,0,1
10363,2021-07-16 00:39:37,20018,776.0,1,0.0,8.9,0,0,1
10364,2022-11-24 18:22:05,2193,1577.0,1,0.05,65.7,33,0,1
10365,2022-05-28 17:39:01,93314,1025.0,1,0.15,83.19,12,0,1
10366,2022-07-05 07:56:22,3653,683.0,4,0.0,571.2,25,0,1
10367,2022-02-07 00:10:52,18326,889.0,1,0.0,112.29,0,0,1
10368,2023-11-25 06:21:50,32548,625.0,1,0.0,17.87,23,0,1
10369,2023-03-27 15:38:38,45818,1290.0,1,0.05,101.16,32,0,1
10370,2023-11-01 11:32:24,18569,,1,0.0,,23,0,1
10371,2021-06-06 19:37:10,25738,605.0,1,0.0,53.64,37,0,1
10372,2021-06-09 00:36:20,11143,417.0,1,0.0,99.3,6,0,1
10373,2022-10-23 19:35:38,12341,,1,0.2,,33,0,1
10374,2023-05-05 09:07:39,62460,878.0,1,0.05,20.99,18,0,1
10375,2023-03-21 23:48:11,71407,884.0,2,0.0,24.4,4,0,1
10376,2022-11-15 06:01:59,54248,1208.0,1,0.0,25.42,28,0,1
10377,2023-06-30 19:09:36,74129,352.0,1,0.05,10.09,28,0,1
10378,2023-06-12 04:30:00,78498,877.0,1,0.0,8.44,36,0,1
10379,2021-09-19 08:49:31,90255,619.0,1,0.0,10.21,17,0,1
10380,2021-02-18 20:25:39,75413,1143.0,1,0.0,59.19,40,0,1
10381,2022-12-22 18:58:44,28878,1588.0,1,0.1,154.38,29,0,1
10382,2021-04-01 03:24:41,74373,,1,0.05,,37,0,1
10383,2022-08-25 19:40:41,42527,665.0,1,0.15,21.13,28,0,1
10384,2022-04-14 12:43:08,2255,924.0,1,0.0,40.17,46,0,1
